DateTime,Temperature,Dew Point,Relative Humidity
3/19/2025 10:55,33.8,19.2,55.08
3/19/2025 11:05,33.8,19.2,55.08
3/19/2025 11:20,33.8,17.38,50.98
3/19/2025 11:35,35.6,19.18,51.27
3/19/2025 11:50,35.6,21,55.36
3/19/2025 12:00,35.6,21,55.36
3/19/2025 12:15,35.6,21,55.36
3/19/2025 12:30,37.4,21,51.56
3/19/2025 12:45,37.4,19.18,47.75
3/19/2025 12:56,37.04,19.72,49.56
3/19/2025 13:10,37.4,21,51.56
3/19/2025 13:25,37.4,19.18,47.75
3/19/2025 13:40,37.4,21,51.56
3/19/2025 13:55,37.4,21,51.56
3/19/2025 14:05,37.4,22.8,55.64
3/19/2025 14:20,37.4,19.18,47.75
3/19/2025 14:35,37.4,17.37,44.19
3/19/2025 14:50,39.2,19.17,44.49
3/19/2025 15:00,39.2,19.17,44.49
3/19/2025 15:15,39.2,17.37,41.18
3/19/2025 15:30,39.2,19.17,44.49
3/19/2025 15:45,41,15.55,35.51
3/19/2025 15:56,39.92,13.73,34.22
3/19/2025 16:10,41,11.93,30.31
3/19/2025 16:25,42.8,15.55,33.13
3/19/2025 16:40,42.8,11.93,28.28
3/19/2025 16:55,42.8,10.13,26.1
3/19/2025 17:05,42.8,10.13,26.1
3/19/2025 17:20,42.8,10.13,26.1
3/19/2025 17:35,42.8,6.55,22.18
3/19/2025 17:50,42.8,2.97,18.8
3/19/2025 18:00,42.8,8.33,24.07
3/19/2025 18:15,42.8,11.93,28.28
3/19/2025 18:30,42.8,11.93,28.28
3/19/2025 18:45,41,10.13,27.97
3/19/2025 18:56,41,10.67,28.66
3/19/2025 19:10,41,11.93,30.31
3/19/2025 19:25,39.2,13.75,35.2
3/19/2025 19:40,39.2,15.55,38.08
3/19/2025 19:55,39.2,15.55,38.08
3/19/2025 20:05,39.2,17.37,41.18
3/19/2025 20:20,37.4,17.37,44.19
3/19/2025 20:35,37.4,17.37,44.19
3/19/2025 20:50,37.4,17.37,44.19
3/19/2025 21:00,37.4,17.37,44.19
3/19/2025 21:15,37.4,19.18,47.75
3/19/2025 21:30,37.4,17.37,44.19
3/19/2025 21:45,37.4,17.37,44.19
3/19/2025 21:56,37.04,18.82,47.69
3/19/2025 22:10,35.6,19.18,51.27
3/19/2025 22:25,33.8,22.84,64.18
3/19/2025 22:40,35.6,24.64,64.42
3/19/2025 22:55,33.8,24.67,69.22
3/19/2025 23:05,33.8,22.84,64.18
3/19/2025 23:20,35.6,21,55.36
3/19/2025 23:35,35.6,21,55.36
3/19/2025 23:50,35.6,21,55.36
3/20/2025 0:00,35.6,21,55.36
3/20/2025 0:15,35.6,21,55.36
3/20/2025 0:30,35.6,21,55.36
3/20/2025 0:45,33.8,21.02,59.48
3/20/2025 0:56,35.96,20.82,54.16
3/20/2025 1:10,35.6,21,55.36
3/20/2025 1:25,33.8,22.84,64.18
3/20/2025 1:40,33.8,22.84,64.18
3/20/2025 1:55,35.6,22.82,59.74
3/20/2025 2:05,35.6,22.82,59.74
3/20/2025 2:20,33.8,22.84,64.18
3/20/2025 2:35,37.4,19.18,47.75
3/20/2025 2:50,37.4,19.18,47.75
3/20/2025 3:00,37.4,21,51.56
3/20/2025 3:15,33.8,21.02,59.48
3/20/2025 3:30,35.6,21,55.36
3/20/2025 3:45,35.6,21,55.36
3/20/2025 3:56,35.96,21.74,56.27
3/20/2025 4:10,35.6,22.82,59.74
3/20/2025 4:25,37.4,19.18,47.75
3/20/2025 4:40,37.4,19.18,47.75
3/20/2025 4:55,37.4,17.37,44.19
3/20/2025 5:05,37.4,19.18,47.75
3/20/2025 5:20,39.2,17.37,41.18
3/20/2025 5:35,39.2,17.37,41.18
3/20/2025 5:50,37.4,19.18,47.75
3/20/2025 6:00,37.4,19.18,47.75
3/20/2025 6:15,37.4,17.37,44.19
3/20/2025 6:30,37.4,19.18,47.75
3/20/2025 6:45,37.4,19.18,47.75
3/20/2025 6:56,37.04,18.82,47.69
3/20/2025 7:10,37.4,17.37,44.19
3/20/2025 7:25,37.4,17.37,44.19
3/20/2025 7:40,39.2,19.17,44.49
3/20/2025 7:55,39.2,17.37,41.18
3/20/2025 8:05,39.2,19.17,44.49
3/20/2025 8:20,39.2,19.17,44.49
3/20/2025 8:35,39.2,17.37,41.18
3/20/2025 8:50,39.2,19.17,44.49
3/20/2025 9:00,39.2,17.37,41.18
3/20/2025 9:15,41,19.17,41.49
3/20/2025 9:30,39.2,19.17,44.49
3/20/2025 9:45,42.8,20.97,41.8
3/20/2025 9:56,42.98,21.69,42.79
3/20/2025 10:10,42.8,20.97,41.8
3/20/2025 10:25,44.6,17.35,33.44
3/20/2025 10:40,44.6,19.15,36.13
3/20/2025 10:55,44.6,19.15,36.13
3/20/2025 11:05,46.4,19.17,33.75
3/20/2025 11:20,46.4,17.35,31.23
3/20/2025 11:35,46.4,19.17,33.75
3/20/2025 11:50,46.4,17.35,31.23
3/20/2025 12:00,48.2,19.17,31.54
3/20/2025 12:15,48.2,17.37,29.19
3/20/2025 12:30,48.2,20.97,34.05
3/20/2025 12:45,50,19.17,29.49
3/20/2025 12:56,51.08,20.79,30.36
3/20/2025 13:10,51.8,19.18,27.59
3/20/2025 13:25,51.8,19.18,27.59
3/20/2025 13:40,51.8,17.37,25.53
3/20/2025 13:55,51.8,24.58,34.67
3/20/2025 14:05,50,26.38,39.93
3/20/2025 14:20,46.4,28.2,49.22
3/20/2025 14:35,48.2,30.02,49.51
3/20/2025 14:50,48.2,26.38,42.71
3/20/2025 15:00,48.2,26.38,42.71
3/20/2025 15:15,48.2,26.38,42.71
3/20/2025 15:30,50,24.58,37.05
3/20/2025 15:45,48.2,24.58,39.63
3/20/2025 15:56,46.94,23.86,40.32
3/20/2025 16:10,46.4,24.58,42.41
3/20/2025 16:25,46.4,26.4,45.7
3/20/2025 16:40,46.4,24.58,42.41
3/20/2025 16:55,46.4,24.58,42.41
3/20/2025 17:05,46.4,24.58,42.41
3/20/2025 17:20,46.4,24.58,42.41
3/20/2025 17:35,46.4,26.4,45.7
3/20/2025 17:50,46.4,24.58,42.41
3/20/2025 18:00,46.4,24.58,42.41
3/20/2025 18:15,46.4,24.58,42.41
3/20/2025 18:30,46.4,22.77,39.32
3/20/2025 18:45,44.6,20.97,39.02
3/20/2025 18:56,44.96,20.79,38.19
3/20/2025 19:10,44.6,20.97,39.02
3/20/2025 19:25,44.6,20.97,39.02
3/20/2025 19:40,42.8,19.17,38.71
3/20/2025 19:55,42.8,19.17,38.71
3/20/2025 20:05,42.8,20.97,41.8
3/20/2025 20:20,42.8,20.97,41.8
3/20/2025 20:56,39.92,24.8,54.78
3/20/2025 23:56,37.04,25.9,64.13
3/21/2025 2:56,33.08,23.94,69.13
3/21/2025 3:15,32,22.86,69
3/21/2025 3:30,32,24.69,74.41
3/21/2025 3:45,33.8,26.49,74.6
3/21/2025 3:56,33.08,25.95,75.08
3/21/2025 4:10,33.8,24.67,69.22
3/21/2025 4:25,33.8,24.67,69.22
3/21/2025 4:40,33.8,24.67,69.22
3/21/2025 4:55,33.8,24.67,69.22
3/21/2025 5:05,33.8,24.67,69.22
3/21/2025 5:20,33.8,21.02,59.48
3/21/2025 5:35,33.8,21.02,59.48
3/21/2025 5:50,33.8,22.84,64.18
3/21/2025 6:00,33.8,24.67,69.22
3/21/2025 6:15,33.8,24.67,69.22
3/21/2025 6:30,33.8,24.67,69.22
3/21/2025 6:45,33.8,22.84,64.18
3/21/2025 6:56,33.08,23.94,69.13
3/21/2025 7:10,33.8,22.84,64.18
3/21/2025 7:25,33.8,22.84,64.18
3/21/2025 7:40,33.8,24.67,69.22
3/21/2025 7:55,33.8,24.67,69.22
3/21/2025 8:05,35.6,24.64,64.42
3/21/2025 8:20,35.6,24.64,64.42
3/21/2025 8:35,35.6,26.47,69.43
3/21/2025 8:50,37.4,24.62,60
3/21/2025 9:00,37.4,24.62,60
3/21/2025 9:15,37.4,24.62,60
3/21/2025 9:30,37.4,26.46,64.66
3/21/2025 9:45,37.4,24.62,60
3/21/2025 9:56,39.02,25.9,59.34
3/21/2025 10:10,39.2,24.62,55.91
3/21/2025 10:25,39.2,24.62,55.91
3/21/2025 10:40,41,24.6,52.13
3/21/2025 10:55,39.2,26.44,60.26
3/21/2025 11:05,41,26.42,56.19
3/21/2025 11:20,41,26.42,56.19
3/21/2025 11:40,41,26.42,56.19
3/21/2025 11:55,42.8,24.6,48.64
3/21/2025 12:05,42.8,24.6,48.64
3/21/2025 12:20,42.8,24.6,48.64
3/21/2025 12:35,44.6,24.58,45.4
3/21/2025 12:50,46.4,26.4,45.7
3/21/2025 13:00,46.4,19.17,33.75
3/21/2025 13:15,48.2,20.97,34.05
3/21/2025 13:30,48.2,20.97,34.05
3/21/2025 13:45,48.2,19.17,31.54
3/21/2025 13:56,48.92,17.73,28.86
3/21/2025 14:10,50,17.37,27.29
3/21/2025 14:25,50,17.37,27.29
3/21/2025 14:40,51.8,17.37,25.53
3/21/2025 14:55,51.8,15.57,23.61
3/21/2025 15:05,51.8,17.37,25.53
3/21/2025 15:20,51.8,17.37,25.53
3/21/2025 15:35,51.8,19.18,27.59
3/21/2025 15:50,51.8,19.18,27.59
3/21/2025 16:00,51.8,19.18,27.59
3/21/2025 16:15,53.6,20.98,27.88
3/21/2025 16:30,51.8,19.18,27.59
3/21/2025 16:45,53.6,20.98,27.88
3/21/2025 16:56,53.06,20.8,28.22
3/21/2025 17:10,53.6,19.18,25.82
3/21/2025 17:25,53.6,20.98,27.88
3/21/2025 17:40,53.6,20.98,27.88
3/21/2025 17:55,51.8,19.18,27.59
3/21/2025 18:05,51.8,22.78,32.15
3/21/2025 18:20,51.8,22.78,32.15
3/21/2025 18:35,51.8,20.98,29.79
3/21/2025 18:50,51.8,20.98,29.79
3/21/2025 19:00,51.8,20.98,29.79
3/21/2025 19:15,51.8,22.78,32.15
3/21/2025 19:30,50,20.97,31.84
3/21/2025 19:45,50,26.38,39.93
3/21/2025 19:56,48.92,26.76,42.2
3/21/2025 20:10,48.2,26.38,42.71
3/21/2025 20:25,48.2,26.38,42.71
3/21/2025 20:40,48.2,26.38,42.71
3/21/2025 20:55,48.2,26.38,42.71
3/21/2025 21:05,48.2,26.38,42.71
3/21/2025 21:20,48.2,28.2,46
3/21/2025 21:35,46.4,28.2,49.22
3/21/2025 21:50,46.4,28.2,49.22
3/21/2025 22:00,46.4,28.2,49.22
3/21/2025 22:15,48.2,28.2,46
3/21/2025 22:30,46.4,28.2,49.22
3/21/2025 22:45,46.4,30.02,52.98
3/21/2025 22:56,46.94,30.74,53.45
3/21/2025 23:10,46.4,33.66,61.27
3/21/2025 23:25,46.4,33.66,61.27
3/21/2025 23:40,46.4,33.66,61.27
3/21/2025 23:55,46.4,33.66,61.27
3/22/2025 0:05,46.4,33.66,61.27
3/22/2025 0:20,46.4,35.47,65.82
3/22/2025 0:35,46.4,31.84,56.99
3/22/2025 0:50,44.6,33.67,65.6
3/22/2025 1:00,44.6,35.49,70.47
3/22/2025 1:15,46.4,33.66,61.27
3/22/2025 1:30,46.4,30.02,52.98
3/22/2025 1:45,46.4,31.84,56.99
3/22/2025 1:56,46.04,31.84,57.77
3/22/2025 2:10,46.4,33.66,61.27
3/22/2025 2:25,44.6,35.49,70.47
3/22/2025 2:40,42.8,37.33,81.06
3/22/2025 2:50,42.8,37.33,81.06
3/22/2025 3:00,41,37.35,86.89
3/22/2025 3:15,41,37.35,86.89
3/22/2025 3:30,41,35.53,80.92
3/22/2025 3:45,41,37.35,86.89
3/22/2025 3:56,39.92,37,89.33
3/22/2025 4:10,39.2,35.55,86.79
3/22/2025 4:25,39.2,37.38,93.19
3/22/2025 4:40,39.2,37.38,93.19
3/22/2025 4:55,39.2,37.38,93.19
3/22/2025 5:05,39.2,37.38,93.19
3/22/2025 5:20,39.2,37.38,93.19
3/22/2025 5:34,39.2,37.38,93.19
3/22/2025 5:45,39.2,37.38,93.19
3/22/2025 5:56,41,37.89,88.75
3/22/2025 6:10,41,37.35,86.89
3/22/2025 6:25,41,37.35,86.89
3/22/2025 6:40,41,37.35,86.89
3/22/2025 6:55,41,37.35,86.89
3/22/2025 7:05,39.2,37.38,93.19
3/22/2025 7:20,39.2,37.38,93.19
3/22/2025 7:35,39.2,37.38,93.19
3/22/2025 7:50,39.2,37.38,93.19
3/22/2025 8:00,39.2,37.38,93.19
3/22/2025 8:15,41,37.35,86.89
3/22/2025 8:30,41,39.18,93.24
3/22/2025 8:45,42.8,39.15,86.99
3/22/2025 8:56,42.08,38.98,88.81
3/22/2025 9:10,42.8,39.15,86.99
3/22/2025 9:25,42.8,37.33,81.06
3/22/2025 9:40,42.8,37.33,81.06
3/22/2025 9:55,44.6,39.13,81.2
3/22/2025 10:05,42.8,39.15,86.99
3/22/2025 10:20,42.8,39.15,86.99
3/22/2025 10:35,42.8,39.15,86.99
3/22/2025 10:50,44.6,39.13,81.2
3/22/2025 11:00,44.6,39.13,81.2
3/22/2025 11:15,44.6,39.13,81.2
3/22/2025 11:30,44.6,39.13,81.2
3/22/2025 11:45,44.6,39.13,81.2
3/22/2025 11:56,44.96,39.85,82.38
3/22/2025 12:10,44.6,39.13,81.2
3/22/2025 12:25,46.4,39.11,75.84
3/22/2025 12:40,48.2,40.91,76.02
3/22/2025 12:55,48.2,39.09,70.88
3/22/2025 13:05,48.2,39.09,70.88
3/22/2025 13:20,50,39.07,66.27
3/22/2025 13:35,51.8,37.26,57.78
3/22/2025 13:50,51.8,37.26,57.78
3/22/2025 14:00,53.6,37.26,54.08
3/22/2025 14:15,53.6,39.06,58.03
3/22/2025 14:30,53.6,37.26,54.08
3/22/2025 14:45,53.6,37.26,54.08
3/22/2025 14:56,55.04,37.8,52.42
3/22/2025 15:10,55.4,37.26,50.65
3/22/2025 15:25,55.4,39.06,54.35
3/22/2025 15:40,55.4,37.26,50.65
3/22/2025 15:55,55.4,37.26,50.65
3/22/2025 16:05,53.6,37.26,54.08
3/22/2025 16:20,53.6,37.26,54.08
3/22/2025 16:35,53.6,35.44,50.37
3/22/2025 16:50,53.6,33.62,46.88
3/22/2025 17:00,53.6,37.26,54.08
3/22/2025 17:15,51.8,39.07,62
3/22/2025 17:30,51.8,39.07,62
3/22/2025 17:45,51.8,39.07,62
3/22/2025 17:56,51.98,38.89,61.16
3/22/2025 18:10,51.8,35.44,53.81
3/22/2025 18:25,51.8,35.44,53.81
3/22/2025 18:40,53.6,30,40.54
3/22/2025 18:55,53.6,30,40.54
3/22/2025 19:05,53.6,30,40.54
3/22/2025 19:20,53.6,28.2,37.66
3/22/2025 19:35,51.8,30,43.31
3/22/2025 19:50,51.8,30,43.31
3/22/2025 20:00,50,30,46.29
3/22/2025 20:15,48.2,31.84,53.26
3/22/2025 20:30,50,30,46.29
3/22/2025 20:45,50,28.2,43.01
3/22/2025 20:56,48.92,28.74,45.78
3/22/2025 21:10,48.2,30.02,49.51
3/22/2025 21:25,48.2,30.02,49.51
3/22/2025 21:40,48.2,31.84,53.26
3/22/2025 21:55,46.4,30.02,52.98
3/22/2025 22:05,46.4,33.66,61.27
3/22/2025 22:20,44.6,35.49,70.47
3/22/2025 22:35,44.6,35.49,70.47
3/22/2025 22:50,44.6,35.49,70.47
3/22/2025 23:00,44.6,37.31,75.67
3/22/2025 23:15,44.6,35.49,70.47
3/22/2025 23:30,46.4,35.47,65.82
3/22/2025 23:45,44.6,35.49,70.47
3/22/2025 23:56,44.96,33.85,65.17
3/23/2025 0:10,44.6,31.86,61.02
3/23/2025 0:25,44.6,33.67,65.6
3/23/2025 0:40,44.6,33.67,65.6
3/23/2025 0:55,44.6,31.86,61.02
3/23/2025 1:05,44.6,31.86,61.02
3/23/2025 1:20,44.6,33.67,65.6
3/23/2025 1:35,44.6,31.86,61.02
3/23/2025 1:50,44.6,31.86,61.02
3/23/2025 2:00,44.6,33.67,65.6
3/23/2025 2:15,44.6,33.67,65.6
3/23/2025 2:30,44.6,33.67,65.6
3/23/2025 2:45,44.6,30.04,56.72
3/23/2025 2:56,42.98,30.78,62.14
3/23/2025 3:10,42.8,30.04,60.77
3/23/2025 3:25,42.8,30.04,60.77
3/23/2025 3:40,41,30.06,65.13
3/23/2025 3:55,42.8,30.04,60.77
3/23/2025 4:05,42.8,30.04,60.77
3/23/2025 4:20,39.2,30.07,69.85
3/23/2025 4:35,39.2,30.07,69.85
3/23/2025 4:50,41,30.06,65.13
3/23/2025 5:00,39.2,30.07,69.85
3/23/2025 5:15,39.2,30.07,69.85
3/23/2025 5:30,42.8,28.22,56.46
3/23/2025 5:45,42.8,31.86,65.37
3/23/2025 5:56,42.98,29.86,59.91
3/23/2025 6:10,42.8,30.04,60.77
3/23/2025 6:25,42.8,31.86,65.37
3/23/2025 6:40,42.8,35.51,75.5
3/23/2025 6:55,42.8,33.67,70.27
3/23/2025 7:05,39.2,31.89,75.14
3/23/2025 7:20,39.2,30.07,69.85
3/23/2025 7:35,39.2,28.26,64.9
3/23/2025 7:50,37.4,30.09,74.96
3/23/2025 8:00,39.2,33.73,80.78
3/23/2025 8:15,39.2,31.89,75.14
3/23/2025 8:30,37.4,31.91,80.63
3/23/2025 8:45,37.4,31.91,80.63
3/23/2025 8:56,39.02,33.91,81.94
3/23/2025 9:10,42.8,33.67,70.27
3/23/2025 9:25,44.6,35.49,70.47
3/23/2025 9:40,44.6,33.67,65.6
3/23/2025 9:55,46.4,33.66,61.27
3/23/2025 10:05,46.4,35.47,65.82
3/23/2025 10:20,46.4,33.66,61.27
3/23/2025 10:35,46.4,33.66,61.27
3/23/2025 10:50,48.2,33.64,57.25
3/23/2025 11:00,46.4,33.66,61.27
3/23/2025 11:15,46.4,33.66,61.27
3/23/2025 11:30,48.2,33.64,57.25
3/23/2025 11:45,48.2,31.84,53.26
3/23/2025 11:56,48.02,31.84,53.62
3/23/2025 12:10,48.2,31.84,53.26
3/23/2025 12:25,48.2,33.64,57.25
3/23/2025 12:40,50,33.64,53.53
3/23/2025 12:55,50,28.2,43.01
3/23/2025 13:05,51.8,28.2,40.24
3/23/2025 13:20,50,26.38,39.93
3/23/2025 13:35,51.8,30,43.31
3/23/2025 13:50,50,28.2,43.01
3/23/2025 14:00,51.8,30,43.31
3/23/2025 14:15,51.8,28.2,40.24
3/23/2025 14:30,53.6,31.82,43.61
3/23/2025 14:45,53.6,31.82,43.61
3/23/2025 14:56,53.96,30.74,41.2
3/23/2025 15:10,55.4,30.02,37.97
3/23/2025 15:25,55.4,30.02,37.97
3/23/2025 15:40,55.4,30.02,37.97
3/23/2025 15:55,55.4,30.02,37.97
3/23/2025 16:05,55.4,30.02,37.97
3/23/2025 16:20,55.4,30.02,37.97
3/23/2025 16:35,55.4,30.02,37.97
3/23/2025 16:50,55.4,31.82,40.84
3/23/2025 17:00,55.4,30.02,37.97
3/23/2025 17:15,55.4,30.02,37.97
3/23/2025 17:30,55.4,33.62,43.9
3/23/2025 17:40,55.4,31.82,40.84
3/23/2025 17:55,55.4,33.62,43.9
3/23/2025 18:05,55.4,35.44,47.17
3/23/2025 18:20,55.4,33.62,43.9
3/23/2025 18:35,55.4,35.44,47.17
3/23/2025 18:50,53.6,37.26,54.08
3/23/2025 19:00,53.6,35.44,50.37
3/23/2025 19:15,53.6,35.44,50.37
3/23/2025 19:30,51.8,35.44,53.81
3/23/2025 19:45,51.8,37.26,57.78
3/23/2025 19:56,50,36.9,60.89
3/23/2025 20:10,50,37.27,61.76
3/23/2025 20:25,48.2,37.27,66.05
3/23/2025 20:40,48.2,39.09,70.88
3/23/2025 20:55,48.2,39.09,70.88
3/23/2025 21:05,48.2,39.09,70.88
3/23/2025 21:20,48.2,37.27,66.05
3/23/2025 21:35,48.2,37.27,66.05
3/23/2025 21:50,48.2,37.27,66.05
3/23/2025 22:00,46.4,37.29,70.68
3/23/2025 22:15,46.4,37.29,70.68
3/23/2025 22:30,44.6,37.31,75.67
3/23/2025 22:45,46.4,37.29,70.68
3/23/2025 22:56,46.04,37.83,73.18
3/23/2025 23:10,46.4,37.29,70.68
3/23/2025 23:25,46.4,37.29,70.68
3/23/2025 23:40,44.6,37.31,75.67
3/23/2025 23:55,42.8,37.33,81.06
3/24/2025 0:05,42.8,37.33,81.06
3/24/2025 0:20,44.6,37.31,75.67
3/24/2025 0:35,44.6,37.31,75.67
3/24/2025 0:50,44.6,37.31,75.67
3/24/2025 1:00,44.6,39.13,81.2
3/24/2025 1:15,44.6,39.13,81.2
3/24/2025 1:30,44.6,39.13,81.2
3/24/2025 1:45,44.6,37.31,75.67
3/24/2025 1:56,42.08,37.89,85.13
3/24/2025 2:10,44.6,37.31,75.67
3/24/2025 2:25,41,35.53,80.92
3/24/2025 2:40,42.8,37.33,81.06
3/24/2025 2:55,41,35.53,80.92
3/24/2025 3:05,42.8,35.51,75.5
3/24/2025 3:20,42.8,33.67,70.27
3/24/2025 3:35,41,35.53,80.92
3/24/2025 3:50,41,33.69,75.32
3/24/2025 4:00,39.2,33.73,80.78
3/24/2025 4:15,42.8,35.51,75.5
3/24/2025 4:30,41,35.53,80.92
3/24/2025 4:45,41,35.53,80.92
3/24/2025 4:56,42.08,34.97,75.97
3/24/2025 5:10,42.8,35.51,75.5
3/24/2025 5:25,42.8,33.67,70.27
3/24/2025 5:40,42.8,33.67,70.27
3/24/2025 5:55,42.8,33.67,70.27
3/24/2025 6:05,44.6,33.67,65.6
3/24/2025 6:20,42.8,35.51,75.5
3/24/2025 6:35,44.6,35.49,70.47
3/24/2025 6:50,44.6,35.49,70.47
3/24/2025 7:00,44.6,35.49,70.47
3/24/2025 7:15,42.8,33.67,70.27
3/24/2025 7:30,44.6,33.67,65.6
3/24/2025 7:45,42.8,35.51,75.5
3/24/2025 7:56,42.98,36.97,79.37
3/24/2025 8:10,42.8,35.51,75.5
